GENE	GENE_SYMBOL	ASD_2019	ADHD_2019	SCZ_2020	BD_2019	OCD_2018	AN_2019	TS_2019	MDD_2018	NEUROT_2018	IQ_2018	AD_2019	PD_2014
151647	FAM19A4	0.15904	0.50379	0.15612	0.31757	0.42647	0.0096327	0.28509	0.43557	0.0013717	0.097857	0.18524	0.2702
285203	EOGT	0.46873	0.15949	0.017874	0.06137	0.45632	0.17627	0.22308	0.037082	0.2588	0.1347	0.1991	0.056781
7110	TMF1	0.55676	0.18364	0.10239	0.15518	0.20013	0.027421	0.61768	0.0085473	0.39928	0.10902	0.4036	0.0755
9039	UBA3	0.33213	0.070348	0.073685	0.038956	0.30268	0.059496	0.52202	0.015158	0.64454	0.1314	0.33324	0.028303
10550	ARL6IP5	0.015881	0.84787	0.18089	0.67089	0.11392	0.64898	0.88709	0.60167	0.63395	0.2385	0.74638	0.89269
56203	LMOD3	0.050432	0.67177	0.033423	0.77365	0.86104	0.33229	0.33054	0.54308	0.59396	0.37697	0.65464	0.64199
23150	FRMD4B	0.17441	0.74702	0.00013666	0.92743	0.36559	0.1969	0.55178	0.31602	0.076281	0.77915	0.80832	0.85488
4286	MITF	0.50242	0.25441	0.00040098	0.042814	0.13426	0.51214	0.43427	0.4461	0.023114	0.010698	0.94918	0.86488
27086	FOXP1	0.0039312	0.0064737	4.8048e-14	0.42202	0.43568	0.0043223	0.21269	0.17423	0.00050915	7.4365e-11	0.43257	0.085058
317649	EIF4E3	0.2219	0.035835	0.49444	0.77666	0.085954	0.47945	0.48831	0.019877	0.024816	0.14871	0.038214	0.082357
2850	GPR27	0.19033	0.62416	0.29558	0.93238	0.10077	0.50838	0.95654	0.077821	0.076707	0.092647	0.12237	0.29336
60675	PROK2	0.26596	0.47201	0.35392	0.81242	0.073337	0.74029	0.99126	0.63366	0.081744	0.090771	0.030314	0.25407
23429	RYBP	0.78221	0.38568	0.058053	0.050882	0.27186	0.11927	0.070369	0.19747	0.68771	0.52772	0.43551	0.026999
55164	SHQ1	0.30063	0.47051	0.71155	0.35105	0.10124	0.45194	0.1223	0.89865	0.50368	0.92625	0.96643	0.65265
727936	GXYLT2	0.042274	0.17956	0.21707	0.55512	0.14072	0.80503	0.018427	0.38749	0.74546	0.89369	0.26657	0.12594
151987	PPP4R2	0.070486	0.50663	0.016615	0.0042519	0.28516	0.66841	0.046447	0.94652	0.75411	0.017134	0.046371	0.064159
55096	EBLN2	0.031484	0.44869	0.020722	0.0050696	0.40022	0.43466	0.16901	0.95885	0.4926	0.030106	0.087512	0.073381
23024	PDZRN3	0.59928	0.56131	0.029823	0.59689	0.61767	0.28416	0.96372	0.65967	0.28204	0.51812	0.33751	0.57177
5067	CNTN3	0.31015	0.79642	0.22759	0.19131	0.75633	0.16506	0.38216	0.56452	0.05019	0.24686	0.59163	0.67179
100131827	ZNF717	0.29002	0.89409	0.34631	0.31722	0.75673	0.71232	0.79667	0.41747	0.0014978	0.1635	0.5485	0.95699
6092	ROBO2	0.2097	0.065621	0.00078596	0.029251	0.046771	0.12837	0.42292	0.0030934	1.3859e-05	0.078389	0.8176	0.58463
6091	ROBO1	0.017838	0.40586	0.039667	0.50927	0.3043	0.36738	0.25961	0.27016	0.02623	4.3045e-05	0.66671	0.67302
2632	GBE1	0.07701	0.21241	0.010323	0.46775	0.062467	0.00016464	0.5302	0.3275	0.0014714	0.0051712	0.4601	0.038082
253559	CADM2	0.11537	0.0003084	0.012511	0.0012851	0.00070959	0.4363	0.00061782	0.70813	2.8014e-09	1.1451e-07	0.70307	0.25819
389136	VGLL3	0.085189	0.14978	0.84666	0.041665	0.54308	0.71489	0.41633	0.29417	0.29999	0.032387	0.486	0.42412
25978	CHMP2B	0.39655	0.09412	0.39687	0.13611	0.0096559	0.90493	0.68921	0.75152	0.13111	0.34799	0.7864	0.90553
5449	POU1F1	0.55041	0.032262	0.30496	0.24204	0.014351	0.63526	0.33855	0.69559	0.12887	0.17788	0.58278	0.80476
3355	HTR1F	0.020127	0.28321	0.36849	0.80826	0.14675	0.27075	0.67985	0.42392	0.14203	0.05869	0.011182	0.06402
8545	CGGBP1	0.77157	0.0087298	0.018315	0.37503	0.08613	0.5615	0.89098	0.17002	0.023936	0.083859	0.016516	0.25944
55279	ZNF654	0.80157	0.008894	0.018616	0.39799	0.089409	0.5692	0.90254	0.16605	0.02292	0.087408	0.022197	0.25516
285237	C3orf38	0.86228	0.0089759	0.018228	0.51302	0.05107	0.58816	0.80744	0.13721	0.024398	0.11864	0.021487	0.27762
100506944	LOC100506944	0.752	0.033741	0.083299	0.48135	0.54929	0.35669	0.072397	0.26878	0.40999	0.38191	0.41097	0.037041
2042	EPHA3	0.93141	0.19797	0.087674	0.68916	0.8387	0.0011817	0.068495	0.1057	0.56849	1.698e-06	0.81752	0.62133
5627	PROS1	0.021457	0.31028	0.17453	0.02827	0.7828	0.003177	0.10875	0.23761	0.69331	6.9339e-06	0.66619	0.28518
200894	ARL13B	0.013343	0.47013	0.12109	0.092599	0.77972	0.0024819	0.39721	0.12133	0.95678	0.00025417	0.76691	0.15522
415117	STX19	0.0050622	0.54127	0.083881	0.062207	0.82729	0.024786	0.44516	0.16108	0.99298	0.0060329	0.84385	0.093115
200895	DHFRL1	0.035356	0.87641	0.040331	0.90068	0.53565	0.031974	0.61989	0.32658	0.85575	5.7907e-05	0.76769	0.37397
63899	NSUN3	0.049737	0.48337	0.15762	0.054496	0.8457	0.00081679	0.4555	0.27597	0.81877	1.0843e-06	0.51973	0.29687
285220	EPHA6	0.2167	0.5048	0.093958	0.53836	0.16622	0.67939	0.074971	0.14808	0.16873	0.35817	0.65801	0.29546
84100	ARL6	0.95397	0.39318	0.070421	0.30832	0.061288	0.9553	0.3394	0.37816	0.062177	0.48142	0.82536	0.53399
131544	CRYBG3	0.89933	0.22113	0.011411	0.12866	0.36284	0.80407	0.23511	0.29179	0.029758	0.45526	0.71663	0.62418
84864	MINA	0.86996	0.23513	0.016788	0.058211	0.2642	0.84156	0.13008	0.27798	0.032614	0.26724	0.84091	0.53072
200959	GABRR3	0.55657	0.0088866	0.023551	0.032182	0.41458	0.64194	0.7883	0.0107	0.11136	0.056825	0.89024	0.67344
81050	OR5AC2	0.61322	0.051059	0.012825	0.17787	0.69108	0.25768	0.50266	0.27265	0.63048	0.065674	0.66113	0.6922
26341	OR5H1	0.6759	0.14571	0.095979	0.92703	0.1966	0.7736	0.48039	0.076702	0.10101	0.60706	0.5679	0.97648
403273	OR5H14	0.47509	0.1934	0.27783	0.79045	0.24442	0.90002	0.22895	0.032024	0.32029	0.83944	0.56898	0.72627
403274	OR5H15	0.97101	0.1564	0.75589	0.94458	0.48817	0.92472	0.34717	0.19188	0.20869	0.35557	0.75228	0.72565
79295	OR5H6	0.96009	0.16393	0.7693	0.71763	0.26885	0.7305	0.62349	0.16576	0.50719	0.25836	0.56289	0.98897
79310	OR5H2	0.90464	0.0049002	0.053353	0.51648	0.89893	0.19103	0.40529	0.7018	0.66304	0.9157	0.4439	0.52081
403278	OR5K4	0.9638	0.10583	0.0072584	0.7834	0.050457	0.46708	0.20264	0.60697	0.93422	0.0454	0.28095	0.58164
403277	OR5K3	0.74345	0.08128	0.081802	0.55362	0.17424	0.63623	0.25915	0.32365	0.81411	0.08168	0.29321	0.99614
26339	OR5K1	0.10307	0.031329	0.81679	0.42046	0.93773	0.75997	0.11507	0.80996	0.49444	0.55086	0.4628	0.10438
402135	OR5K2	0.25142	0.011852	0.45615	0.089659	0.89664	0.53107	0.45671	0.23307	0.94295	0.79914	0.31896	0.45903
56650	CLDND1	0.20053	0.10072	0.96641	0.34785	0.665	0.88922	0.0059788	0.23591	0.22144	0.39233	0.65327	0.37361
2838	GPR15	0.47087	0.49471	0.40241	0.23281	0.60617	0.92209	0.081229	0.33686	0.57244	0.046715	0.32462	0.09853
1371	CPOX	0.84535	0.32147	0.90752	0.27508	0.56308	0.86773	0.19652	0.15955	0.31139	0.023712	0.76427	0.19515
10402	ST3GAL6	0.80481	0.87923	0.055948	0.48306	0.96591	0.5614	0.46536	0.38536	0.24753	0.085761	0.78002	0.010992
131566	DCBLD2	0.93341	0.72366	0.27982	0.61769	0.87638	0.7798	0.42236	0.24004	0.7386	0.0978	0.68402	0.033689
1295	COL8A1	0.70644	0.33485	0.015547	0.60792	0.41571	0.065056	0.76784	0.97417	0.081831	0.3656	0.39234	0.9893
84319	CMSS1	0.80297	0.67606	0.30021	0.57184	0.2086	0.025137	0.69113	0.94085	0.61744	0.32049	0.099395	0.94393
11259	FILIP1L	0.82461	0.66925	0.25295	0.56296	0.20186	0.02373	0.73658	0.92127	0.63713	0.30711	0.089242	0.94664
55773	TBC1D23	0.95339	0.99787	0.60977	0.076362	0.12633	0.21601	0.82704	0.53093	0.22284	0.0074741	0.021524	0.81708
56954	NIT2	0.68885	0.13755	0.14877	0.24507	0.61837	0.17278	0.017879	0.96247	0.96103	0.075675	0.036017	0.55067
9868	TOMM70A	0.7793	0.16941	0.16196	0.3326	0.9602	0.18448	0.025697	0.9176	0.85283	0.26164	0.030608	0.78809
348801	LNP1	0.67446	0.18285	0.090267	0.38421	0.7506	0.2314	0.008153	0.94622	0.80936	0.15924	0.051417	0.77608
55076	TMEM45A	0.509	0.097875	0.59598	0.078388	0.67991	0.41444	0.026082	0.91456	0.91231	0.053803	0.23131	0.35806
84873	ADGRG7	0.15767	0.33355	0.18476	0.28223	0.92865	0.36007	0.71133	0.99237	0.80841	0.037822	0.027548	0.93549
10342	TFG	0.12566	0.32998	0.021237	0.36511	0.94213	0.3845	0.78311	0.9358	0.7662	0.0234	0.035907	0.61184
25890	ABI3BP	0.15202	0.16318	0.001901	0.84591	0.76901	0.46513	0.55574	0.81933	0.9034	0.074566	0.25429	0.85379
50939	IMPG2	0.71195	0.88367	0.63814	0.43242	0.2794	0.0084092	0.096069	0.0034832	0.55469	0.67869	0.24329	0.31479
57337	SENP7	0.60061	0.4391	0.18169	0.70453	0.40362	0.21179	0.19281	0.044877	0.039256	0.036738	0.44975	0.15052
54931	TRMT10C	0.55823	0.92872	0.95237	0.91166	0.55372	0.002015	0.29646	0.00049169	0.76166	0.33754	0.17668	0.45271
57092	PCNP	0.37737	0.9126	0.77529	0.80542	0.83446	0.0013291	0.49	0.00046526	0.68806	0.26112	0.34567	0.28818
27107	ZBTB11	0.16034	0.69951	0.93629	0.33188	0.54874	0.091282	0.2028	0.11309	0.31372	0.30191	0.14753	0.8663
6152	RPL24	0.17813	0.57707	0.9671	0.64944	0.65724	0.061709	0.081139	0.10473	0.61863	0.61108	0.19656	0.9133
79598	CEP97	0.11552	0.18546	0.92432	0.71232	0.41497	0.044326	0.16959	0.12113	0.22191	0.7153	0.12173	0.84359
91775	NXPE3	0.17299	0.09146	0.90625	0.81558	0.42048	0.20096	0.19222	0.19386	0.18575	0.44659	0.26398	0.93391
64332	NFKBIZ	0.50142	0.46566	0.70431	0.94029	0.59993	0.050744	0.52088	0.13447	0.22493	0.74141	0.16608	0.68918
131368	ZPLD1	0.038436	0.82639	0.04498	0.016629	0.95284	0.1192	0.96459	0.5104	0.88621	0.020168	0.26885	0.87081
214	ALCAM	0.050168	0.75579	0.0034641	0.036012	0.074032	0.0071438	0.74458	0.58434	0.072756	0.11634	0.40544	0.97565
868	CBLB	0.65031	0.78891	0.017782	0.28612	0.14019	0.43137	0.98204	0.40848	0.35973	0.1365	0.34051	0.89068
84692	CCDC54	0.17273	0.33446	0.11582	0.42659	0.29034	0.43278	0.47997	0.73436	0.036083	0.00018923	0.59459	0.87105
56987	BBX	0.029718	0.00076778	5.1702e-07	0.029463	0.16066	0.093012	0.096853	0.53154	2.0679e-06	0.0027447	0.5298	0.96934
961	CD47	0.63164	0.16779	6.2156e-06	4.6477e-07	0.65331	0.013312	0.0039277	0.16277	0.41992	0.0014773	0.95937	0.36608
55081	IFT57	0.45224	0.66749	3.6108e-07	0.0029626	0.92529	0.18272	0.0035646	0.13546	0.16105	0.24034	0.6304	0.308
11148	HHLA2	0.36963	0.53568	0.21846	0.13918	0.71435	0.549	0.080064	0.64665	0.45611	6.0826e-05	0.69343	0.65561
22989	MYH15	0.35028	0.73063	0.029598	0.00047686	0.50428	0.1522	0.5789	0.083603	0.018114	0.001125	0.9522	0.24145
57650	KIAA1524	0.33601	0.88218	0.13419	0.00078688	0.66033	0.50539	0.3056	0.51596	0.36262	0.099067	0.93449	0.29846
9666	DZIP3	0.33307	0.74513	0.14894	0.00083106	0.56574	0.37165	0.41553	0.65326	0.37057	0.1521	0.87061	0.34216
84666	RETNLB	0.14683	0.54311	0.26419	0.42251	0.21926	0.027364	0.38598	0.3091	0.124	0.53722	0.44186	0.12271
50852	TRAT1	0.83351	0.87443	0.73257	0.059539	0.89032	0.4676	0.0018015	0.11564	0.82517	0.74023	0.12874	0.019697
9626	GUCA1C	0.17894	0.068749	0.5688	0.20074	0.60912	0.021139	0.64619	0.4605	0.88489	0.16075	0.89466	0.38319
27136	MORC1	0.20121	0.11358	0.86821	0.2706	0.75516	0.053779	0.55814	0.26986	0.59556	0.58561	0.47031	0.4398
151871	DPPA2	0.49452	0.26528	0.77664	0.98438	0.90526	0.79293	0.070799	0.75325	0.75603	0.57054	0.1099	0.74121
55211	DPPA4	0.43076	0.32302	0.47717	0.84826	0.7452	0.78223	0.33774	0.98573	0.26854	0.38751	0.23008	0.37362
25945	PVRL3	0.48131	0.79896	0.18704	0.28513	0.55717	0.020291	0.87102	0.2563	0.12551	0.064092	0.21355	0.56171
10225	CD96	0.94063	0.60223	0.72154	0.84338	0.90436	0.89324	0.15305	0.83145	0.87397	0.15247	0.23152	0.81167
79413	ZBED2	0.55465	0.64474	0.42504	0.66633	0.70832	0.87399	0.24003	0.37996	0.39789	0.66804	0.85357	0.74708
257068	PLCXD2	0.83965	0.093301	0.56528	0.31487	0.90873	0.32376	0.72744	0.18645	0.62331	0.2041	0.7023	0.91699
90102	PHLDB2	0.95726	0.24269	0.37977	0.16582	0.66445	0.031631	0.82122	0.45	0.68998	0.23208	0.43226	0.78461
55347	ABHD10	0.86282	0.85988	0.71303	0.45468	0.31926	0.19442	0.13602	0.8557	0.39647	0.72723	0.0093699	0.54623
29114	TAGLN3	0.50299	0.98961	0.61297	0.39002	0.37002	0.42968	0.70621	0.14664	0.73458	0.67651	0.028844	0.86877
344805	TMPRSS7	0.88473	0.81956	0.4673	0.45359	0.33984	0.017611	0.50217	0.053764	0.60814	0.59795	0.54926	0.7112
79669	C3orf52	0.30993	0.68917	0.24328	0.84621	0.6451	0.30725	0.18348	0.45956	0.15889	0.30363	0.39331	0.15886
257144	GCSAM	0.52529	0.94344	0.63182	0.87853	0.28193	0.0025335	0.43972	0.19867	0.52894	0.37209	0.47893	0.39404
285335	SLC9C1	0.27613	0.75376	0.96169	0.82735	0.12855	0.005766	0.77988	0.54255	0.97883	0.53331	0.83915	0.7685
4345	CD200	0.75581	0.099155	0.98043	0.99107	0.50194	0.067657	0.38992	0.28327	0.47722	0.70686	0.99426	0.62452
151888	BTLA	0.31257	0.79183	0.56751	0.67824	0.23343	0.53551	0.4735	0.6263	0.042826	0.64925	0.080031	0.83156
64422	ATG3	0.34381	0.54609	0.30239	0.82943	0.37812	0.14509	0.9861	0.68701	0.17031	0.14554	0.3639	0.84367
55032	SLC35A5	0.499	0.55102	0.36118	0.74249	0.26644	0.20239	0.70829	0.56977	0.084714	0.18251	0.39707	0.91786
151887	CCDC80	0.79055	0.48694	0.20939	0.49415	0.50999	0.10783	0.14503	0.28575	0.51254	0.14494	0.69074	0.95779
344807	CD200R1L	0.87131	0.72136	0.56504	0.41325	0.86616	0.1585	0.54209	0.40887	0.84961	0.98929	0.87254	0.76026
131450	CD200R1	0.85296	0.98177	0.74615	0.71246	0.30246	0.78056	0.3247	0.53906	0.72484	0.51723	0.97069	0.56636
29083	GTPBP8	0.065811	0.30002	0.83961	0.045488	0.91532	0.097222	0.87244	0.57925	0.792	0.77514	0.79098	0.43739
25871	C3orf17	0.14943	0.42945	0.93976	0.036456	0.99	0.084503	0.80292	0.37024	0.93825	0.67792	0.75912	0.38005
91653	BOC	0.58067	0.98595	0.55541	0.14793	0.85414	0.79783	0.38089	0.84394	0.29199	0.22421	0.23994	0.018394
55779	CFAP44	0.78306	0.97585	0.24002	0.83955	0.9478	0.25213	0.22361	0.83181	0.095946	0.030247	0.85687	0.1061
152185	SPICE1	0.93388	0.91346	0.20291	0.92364	0.90483	0.10838	0.21255	0.60345	0.13023	0.0035479	0.95041	0.18472
54847	SIDT1	0.96744	0.71986	0.41319	0.56563	0.96268	0.039597	0.27357	0.57669	0.20486	0.10311	0.88835	0.12011
205717	KIAA2018	0.99117	0.50683	0.029565	0.58724	0.09827	0.30578	0.69002	0.39459	0.6996	0.36522	0.37619	0.62704
80218	NAA50	0.96489	0.67665	0.070037	0.41921	0.22028	0.34817	0.63976	0.38515	0.58253	0.18089	0.59532	0.98437
523	ATP6V1A	0.99926	0.50023	0.077929	0.37513	0.15882	0.37668	0.776	0.27423	0.69399	0.20769	0.74778	0.99849
54762	GRAMD1C	0.55431	0.19865	0.7084	0.68574	0.91324	0.76873	0.22741	0.88233	0.25776	0.65813	0.63108	0.64419
254887	ZDHHC23	0.59	0.43585	0.080451	0.090229	0.89638	0.094413	0.40382	0.99871	0.28084	0.0025368	0.79768	0.30427
57577	KIAA1407	0.68647	0.84973	0.36913	0.46679	0.85099	0.07939	0.81385	0.99895	0.061747	0.041228	0.71919	0.16406
79691	QTRTD1	0.67729	0.93367	0.29362	0.56716	0.79185	0.13947	0.9111	0.94542	0.019491	0.016541	0.54608	0.17193
1814	DRD3	0.69981	0.089226	0.086916	0.97604	0.894	0.38182	0.68848	0.093729	3.3788e-05	0.23974	0.49048	0.11476
7634	ZNF80	0.60741	0.38969	0.70026	0.078019	0.16666	0.002483	0.62459	0.54836	0.44267	0.084738	0.23527	0.1422
201633	TIGIT	0.85178	0.92721	0.66737	0.33668	0.57759	0.13713	0.77725	0.45836	0.060894	0.0022112	0.24931	0.52675
26137	ZBTB20	0.22152	0.32184	0.13049	0.14099	0.18175	0.34952	0.078385	0.34737	0.051519	0.004984	0.28269	0.70327
2596	GAP43	0.28961	0.022263	0.018428	0.13166	0.40037	0.16442	0.56904	0.28813	0.89699	0.88152	0.040765	0.95516
4045	LSAMP	0.058738	0.21154	0.313	0.34469	0.0014709	0.038866	0.015026	0.4071	0.13408	0.4439	0.83574	0.62841
152404	IGSF11	0.10824	0.61007	0.016964	0.60988	0.4021	0.81863	0.60886	0.34752	0.32881	0.11465	0.31631	0.2866
152405	C3orf30	0.34197	0.40871	0.057928	0.90145	0.37526	0.9815	0.28896	0.31667	0.68628	0.12045	0.34278	0.39111
7348	UPK1B	0.69879	0.37738	0.11968	0.24186	0.37987	0.85285	0.23726	0.89646	0.74193	0.60359	0.44135	0.23231
8702	B4GALT4	0.92249	0.96759	0.019451	0.33803	0.72043	0.18162	0.22384	0.98141	0.71149	0.37901	0.12488	0.06125
57514	ARHGAP31	0.77447	0.5827	0.0084987	0.51997	0.17744	0.10436	0.076344	0.69181	0.45922	0.21496	0.11072	0.52225
55254	TMEM39A	0.63026	0.89043	0.18181	0.55711	0.23284	0.14483	0.10714	0.87769	0.57732	0.55354	0.13651	0.62996
56983	POGLUT1	0.46343	0.74162	0.096664	0.64604	0.3101	0.20021	0.053407	0.9383	0.23783	0.18928	0.024833	0.90284
51300	TIMMDC1	0.31603	0.61672	0.11945	0.54539	0.22187	0.3374	0.099885	0.98867	0.16558	0.11045	0.031539	0.99113
941	CD80	0.33811	0.65524	0.12511	0.8646	0.25419	0.5117	0.58459	0.97248	0.1437	0.051161	0.44248	0.96585
141	ADPRH	0.30629	0.81889	0.098638	0.88692	0.043481	0.65171	0.4009	0.76638	0.96553	0.10291	0.77293	0.18671
51365	PLA1A	0.47499	0.85869	0.95936	0.33294	0.5291	0.53522	0.72297	0.59838	0.99128	0.08013	0.9508	0.49627
64091	POPDC2	0.92399	0.83338	0.72389	0.66223	0.96857	0.3506	0.10803	0.70699	0.61651	0.39777	0.8295	0.18469
10063	COX17	0.60819	0.75143	0.75141	0.44725	0.98225	0.24089	0.032064	0.58433	0.60301	0.56601	0.46297	0.27116
89876	MAATS1	0.13061	0.86925	0.47504	0.76812	0.87249	0.27943	0.036921	0.37424	0.73641	0.042485	0.58484	0.62823
8856	NR1I2	0.26085	0.92546	0.45756	0.23076	0.18999	0.42458	0.064451	0.2926	0.01505	0.00065579	0.38408	0.99584
2932	GSK3B	0.014532	0.54517	0.61664	0.066846	0.055007	0.551	0.21844	0.21522	0.00083329	0.03901	0.715	0.6879
165829	GPR156	0.11047	0.04336	0.00017698	0.012366	0.22375	0.83659	0.61987	0.20358	0.44789	0.5005	0.80245	0.36953
116064	LRRC58	0.14824	0.20923	0.033719	0.13823	0.47933	0.98303	0.1231	0.41669	0.87265	0.41217	0.22357	0.77514
11167	FSTL1	0.78166	0.43671	0.000409	0.16261	0.56474	0.96693	0.30529	0.34137	0.79327	0.55769	0.60509	0.85337
4710	NDUFB4	0.07342	0.97018	0.0081008	0.45582	0.41013	0.58817	0.66266	0.77385	0.32844	0.35492	0.20173	NA
3081	HGD	0.076051	0.011345	0.070993	0.028312	0.18888	0.57398	0.090337	0.79992	0.89429	0.67507	0.59076	0.6106
285282	RABL3	0.11389	0.10382	0.4291	0.32652	0.20925	0.44003	0.3384	0.91219	0.91465	0.8421	0.15694	0.15258
2960	GTF2E1	0.10624	0.10801	0.58442	0.19017	0.29122	0.33952	0.39536	0.93741	0.96448	0.76085	0.11063	0.18646
9515	STXBP5L	0.56776	0.21019	0.32967	0.05724	0.68766	0.93045	0.76561	0.34226	0.70348	0.057161	0.12316	0.64836
10721	POLQ	0.4046	0.60908	0.29119	0.68746	0.79772	0.92445	0.73674	0.90135	0.93406	0.13112	0.43396	0.89389
503582	ARGFX	0.023632	0.49922	0.58638	0.97554	0.4967	0.87736	0.028366	0.6774	0.387	0.17138	0.0787	0.72245
51725	FBXO40	0.10801	0.62085	0.65011	0.91768	0.68814	0.85576	0.10283	0.62347	0.64134	0.21829	0.51263	0.23824
3059	HCLS1	0.62195	0.39836	0.17133	0.78711	0.10765	0.29328	0.12285	0.77809	0.48406	0.19734	0.60478	0.073871
2804	GOLGB1	0.21671	0.24803	0.087157	0.95221	0.4194	0.40189	0.1917	0.29805	0.24262	0.011179	0.66068	0.071739
9657	IQCB1	0.22243	0.19906	0.098922	0.88311	0.044509	0.71139	0.42444	0.54064	0.23505	0.019935	0.68571	0.22686
55840	EAF2	0.13757	0.13437	0.079997	0.8971	0.40364	0.7981	0.52371	0.2099	0.61219	0.0073085	0.59878	0.19296
6565	SLC15A2	0.80877	0.10835	0.15797	0.75011	0.47743	0.69128	0.4755	0.7822	0.033175	0.53769	0.64359	0.11701
286676	ILDR1	0.68773	0.23069	0.19636	0.41699	0.20949	0.71193	0.12219	0.78788	0.49711	0.59497	0.60476	0.25729
942	CD86	0.37217	0.50743	0.92891	0.60383	0.064171	0.9194	0.68064	0.82551	0.77149	0.61623	0.64068	0.93267
846	CASR	0.73707	0.15412	0.86027	0.57857	0.30257	0.67741	0.25686	0.18063	0.87971	0.61298	0.62071	0.89241
1475	CSTA	0.49455	0.067134	0.37098	0.084828	0.39893	0.36035	0.73379	0.23002	0.50816	0.18036	0.82751	0.13293
131076	CCDC58	0.50414	0.037028	0.85717	0.034104	0.30556	0.22708	0.79843	0.28803	0.82545	0.40183	0.77602	0.01354
26355	FAM162A	0.56543	0.093207	0.97385	0.13941	0.32506	0.16629	0.62759	0.28852	0.59401	0.18461	0.82991	0.12301
54554	WDR5B	0.28262	0.19017	0.76425	0.043958	0.61708	0.17409	0.59026	0.20323	0.70424	0.14717	0.83316	0.065444
3836	KPNA1	0.30276	0.21435	0.76283	0.046656	0.44909	0.19688	0.67504	0.23587	0.57113	0.13376	0.7307	0.1588
83666	PARP9	0.38525	0.30192	0.77006	0.083942	0.44943	0.2443	0.83721	0.17038	0.6657	0.19799	0.90242	0.041582
151636	DTX3L	0.65297	0.18312	0.83877	0.13829	0.16313	0.22617	0.93641	0.34932	0.48951	0.39548	0.43233	0.070929
165631	PARP15	0.85199	0.45996	0.26897	0.25721	0.3323	0.33997	0.29418	0.35803	0.2042	0.54337	0.52878	0.76603
54625	PARP14	0.59067	0.38147	0.036391	0.72258	0.99089	0.65479	0.72613	0.11431	0.1738	0.66664	0.27143	0.6896
79663	HSPBAP1	0.60975	0.41261	0.050945	0.74944	0.96471	0.45138	0.86004	0.21099	0.19665	0.47735	0.15535	0.63227
84925	DIRC2	0.45708	0.47864	0.010071	0.693	0.97031	0.61418	0.75064	0.07947	0.45129	0.73291	0.1829	0.62771
54437	SEMA5B	0.1254	0.54242	0.0018059	0.82122	0.16937	0.93137	0.56417	0.65893	0.084505	0.42027	0.56523	0.29944
10954	PDIA5	0.47648	0.59716	0.013323	0.044197	0.20271	0.38489	0.01145	0.3938	0.23407	0.85895	0.61904	0.53676
26984	SEC22A	0.39257	0.60438	0.51419	0.22404	0.38928	0.54087	0.052994	0.058529	0.77045	0.35817	0.52055	0.14014
111	ADCY5	0.33699	0.049839	0.66707	0.55201	0.98848	0.21886	0.046699	0.11076	0.68697	0.22509	0.027027	0.1914
201562	HACD2	0.91208	0.37072	0.58689	0.26467	0.2427	0.81474	0.04296	0.67065	0.35147	0.00018719	0.82008	0.73494
4638	MYLK	0.16876	0.068735	0.44333	0.42108	0.059953	0.26833	0.091283	0.27436	0.054372	0.0040778	0.32285	0.12421
64770	CCDC14	0.010215	0.0047316	0.60222	0.18668	0.32875	0.25646	0.2479	0.15202	0.14237	0.013745	0.18488	0.15435
54763	ROPN1	0.03252	0.030953	0.75448	0.30266	0.64833	0.19468	0.099385	0.38765	0.058838	0.0019252	0.1079	0.13162
8997	KALRN	0.68207	0.18815	0.00049591	0.70765	0.54495	0.94542	0.045523	0.25227	0.06802	1.0836e-05	0.14434	0.30966
7372	UMPS	0.76683	0.70125	0.12455	0.92979	0.35686	0.21491	0.022505	0.72492	0.43118	0.18604	0.41036	0.99714
3693	ITGB5	0.89039	0.93913	0.2162	0.93018	0.31291	0.53827	0.16862	0.88774	0.73324	0.14582	0.43872	0.8772
56667	MUC13	0.72614	0.9417	0.23587	0.8915	0.59106	0.32607	0.06476	0.70179	0.28235	0.65645	0.57355	0.63117
57493	HEG1	0.57894	0.33586	0.088185	0.76482	0.85643	0.32794	0.83648	0.90633	0.020435	0.21376	0.40147	0.6398
84561	SLC12A8	0.015381	0.45495	0.00043659	0.74874	0.51522	0.051242	0.89416	0.54821	0.68005	0.0022888	0.080004	0.63787
7707	ZNF148	0.47399	0.54553	0.054939	0.76886	0.53558	0.41333	0.72065	0.27763	0.66418	0.03771	0.62096	0.43598
8723	SNX4	0.86978	0.3177	0.25393	0.85728	0.98179	0.30109	0.71843	0.25084	0.23234	0.0053572	0.95936	0.19232
114885	OSBPL11	0.57878	0.0054209	0.50487	0.96055	0.92707	0.18803	0.45917	0.54846	0.03557	0.0024547	0.74893	0.93503
200810	ALG1L	0.35365	0.0010179	0.0094257	0.62281	0.65345	0.15601	0.48203	0.39682	0.0027137	0.0024538	0.54761	0.90332
152015	ROPN1B	0.34572	0.00077557	0.0082717	0.86407	0.6852	0.103	0.5237	0.46129	0.014756	0.0076456	0.70769	0.88357
54946	SLC41A3	0.59889	0.011469	0.011286	0.93907	0.6623	0.069722	0.73934	0.34321	0.084919	0.0069724	0.36137	0.62873
10840	ALDH1L1	0.17145	0.05225	0.18631	0.5812	0.39838	0.32213	0.33787	0.10127	0.73295	0.15719	0.51951	0.23247
