"","CellType","annotLevel","p","fold_change","sd_from_mean","q","hit.cells","geneSizeControl","list"
"1043","InN_FOXP1_PENK",2,0.07995,1.29475213537535,1.16165823312383,0.612533333333333,0.602325135029409,FALSE,"GWAS::AN 2019"
"1044","GE_RG_HMGA2_NR2F2",2,0.08415,1.13400023285528,1.40747115063686,0.612533333333333,0.430512843421171,FALSE,"GWAS::AN 2019"
"1045","InN_HMX1",2,0.0939,1.15352008075622,0.657848298252852,0.612533333333333,0.382807031095588,FALSE,"GWAS::AN 2019"
"1046","Cls_FGF17_LGI1",2,0.0953,1.19011810047314,1.07165092752584,0.612533333333333,0.482971562486569,FALSE,"GWAS::AN 2019"
"1047","PC_TCF7L2",2,0.09845,1.1715485278941,0.961783152917674,0.612533333333333,0.431954062203254,FALSE,"GWAS::AN 2019"
"1048","GE_RG_HOPX_STMN1",2,0.10045,1.15088784426105,1.26490190465307,0.612533333333333,0.517586068985703,FALSE,"GWAS::AN 2019"
"1049","PC_RSPO3",2,0.1029,1.18243729939399,1.03728145439843,0.612533333333333,0.437664809995082,FALSE,"GWAS::AN 2019"
"1050","vRG_HMGA2_CCND1",2,0.11265,1.14061124853757,1.20529207695812,0.612533333333333,0.428971580649272,FALSE,"GWAS::AN 2019"
"1051","GE_RG_NKX2_1_OLIG1",2,0.1138,1.13421105003154,1.21285770614485,0.612533333333333,0.407948842161721,FALSE,"GWAS::AN 2019"
"1052","Astro_MFGE8",2,0.11485,1.23512811231529,1.24729254240146,0.612533333333333,0.675788329921839,FALSE,"GWAS::AN 2019"
"1053","PC_SFRP2",2,0.1205,1.14029478372274,1.09490718081596,0.613454545454545,0.403209852487233,FALSE,"GWAS::AN 2019"
"1054","IPC_EOMES_VIM",2,0.1332,1.11142095073202,1.08909036954265,0.627433333333333,0.347234660031067,FALSE,"GWAS::AN 2019"
"1055","NESC_RSPO3_DIRAS3",2,0.13445,1.13256788155252,0.956245117113228,0.627433333333333,0.405004039747604,FALSE,"GWAS::AN 2019"
"1056","IPC_FGF17",2,0.1424,1.17153545369674,0.891505330891277,0.637952,0.404896302229271,FALSE,"GWAS::AN 2019"
"1057","NESC_RSPO3_TEX15",2,0.15175,1.115558610784,0.888117791525163,0.653692307692308,0.413875957768864,FALSE,"GWAS::AN 2019"
"1058","oRG_HOPX_TNC",2,0.16435,1.10202643852328,0.940603681458896,0.657729032258064,0.423207947856587,FALSE,"GWAS::AN 2019"
"1059","vRG_SAT1_STMN2",2,0.169,1.09601643882294,0.960748183882382,0.657729032258064,0.374956745084272,FALSE,"GWAS::AN 2019"
"1060","InN_FOXP1_ISL1",2,0.1721,1.09489540248873,0.500099975435371,0.657729032258064,0.391823711229727,FALSE,"GWAS::AN 2019"
"1061","Neu_TAGLN3_NRN1",2,0.18005,1.10017873566399,0.434646234940982,0.657729032258064,0.371593146303423,FALSE,"GWAS::AN 2019"
"1062","Neu_TAGLN3_ONECUT2",2,0.18205,1.1091791278165,0.681317309936899,0.657729032258064,0.478673159966601,FALSE,"GWAS::AN 2019"
"1063","InN_LHX8_ZIC1",2,0.1895,1.05663516957035,0.198882438100752,0.66325,0.356436980602008,FALSE,"GWAS::AN 2019"
"1064","Ependymal_FOXJ1",2,0.2103,1.25014444586044,0.689249504653446,0.68576,0.868075763962421,FALSE,"GWAS::AN 2019"
"1065","PC_NKX2_1_RAX",2,0.21195,1.09074505021436,0.596613642736494,0.68576,0.385097050863172,FALSE,"GWAS::AN 2019"
"1066","GE_Ependymal_FOXJ1",2,0.2143,1.12024564057576,0.684311071930994,0.68576,0.642170940020679,FALSE,"GWAS::AN 2019"
"1067","inIPC_ASCL1_SFRP2",2,0.2296,1.08058277844868,0.54346908326422,0.694263414634146,0.299062101912032,FALSE,"GWAS::AN 2019"
"1068","InN_SFRP2_MEIS2",2,0.24885,1.06864984540568,0.473442722491612,0.694263414634146,0.33179753835669,FALSE,"GWAS::AN 2019"
"1069","aIPC_IGFBP2",2,0.2511,1.08530642299553,0.557219047568954,0.694263414634146,0.532113250383096,FALSE,"GWAS::AN 2019"
"1070","IPC_TCF7L2",2,0.25225,1.09784127005013,0.607276652354268,0.694263414634146,0.397340824407615,FALSE,"GWAS::AN 2019"
"1071","Endothelial_CLDN5_FLT1",2,0.25345,1.17238497060362,0.528228785829804,0.694263414634146,0.721345295182736,FALSE,"GWAS::AN 2019"
"1072","Cls_RSPO3_SOX1",2,0.25415,1.09279855075334,0.591882181995977,0.694263414634146,0.421547884849539,FALSE,"GWAS::AN 2019"
"1073","inIPC_ASCL1_GSX1",2,0.26105,1.06329307486672,0.351898508698917,0.696133333333333,0.310997381367467,FALSE,"GWAS::AN 2019"
"1074","IPC_EOMES_NEUROG1",2,0.27315,1.05795064757922,0.497218876926177,0.709927272727273,0.381955103598648,FALSE,"GWAS::AN 2019"
"1075","inIPC_ASCL1_DLX1",2,0.2789,1.05968809248365,0.457279076022524,0.709927272727273,0.314433861352432,FALSE,"GWAS::AN 2019"
"1076","IPC_RSPO3_NEUROG1",2,0.2979,1.03463783055327,0.0971070727071088,0.725021276595745,0.47566731685717,FALSE,"GWAS::AN 2019"
"1077","RB_HBA1_HBE1",2,0.2986,1.03620721705424,0.0668434572921777,0.725021276595745,0.342251141690187,FALSE,"GWAS::AN 2019"
"1078","inIPC_ASCL1_GPX1",2,0.30425,1.05355245941905,0.474085040809453,0.725021276595745,0.380895465397278,FALSE,"GWAS::AN 2019"
"1079","GE_CR_ZFHX3",2,0.3229,1.03281768365361,0.236260597439608,0.753433333333333,0.390075991849011,FALSE,"GWAS::AN 2019"
"1080","Astro_GFAP",2,0.34315,1.04554857489815,0.244866888642171,0.777504,0.565168953951619,FALSE,"GWAS::AN 2019"
"1081","GE_RG_CRYAB",2,0.3471,1.04628929795883,0.301499579791082,0.777504,0.577464916904844,FALSE,"GWAS::AN 2019"
"1082","InN_SIX3_ZFHX3",2,0.37945,1.01676966214756,0.123470049175295,0.833301960784314,0.319908140436808,FALSE,"GWAS::AN 2019"
"1083","tRG_CRYAB_MEST",2,0.39245,1.018566094714,0.171861637970713,0.845276923076923,0.431938268964556,FALSE,"GWAS::AN 2019"
"1084","Astro_EGFR",2,0.40545,1.01745096913429,0.0923942640190309,0.848918518518519,0.498248330225049,FALSE,"GWAS::AN 2019"
"1085","GE_RG_HOPX_NRG1",2,0.4093,1.01259538912908,0.0609132731659029,0.848918518518519,0.485534302335078,FALSE,"GWAS::AN 2019"
"1086","IPC_EOMES_NHLH1_deep",2,0.4719,0.991201633315374,-0.064124489929738,0.939987096774193,0.29242898687171,FALSE,"GWAS::AN 2019"
"1087","ExN_SOX5_NR4A2_GRID2",2,0.47495,0.981843865432338,-0.100900268699128,0.939987096774193,0.416837285250932,FALSE,"GWAS::AN 2019"
"1088","Endothelial_CLDN5_RGS5",2,0.48855,0.963154222724477,-0.119838898104188,0.939987096774193,0.655967400355277,FALSE,"GWAS::AN 2019"
"1089","CR_TP73",2,0.50485,0.945228927400363,-0.241050424457877,0.939987096774193,0.414851658477685,FALSE,"GWAS::AN 2019"
"1090","gIPC_EGFR",2,0.5136,0.977906263980396,-0.161187855736422,0.939987096774193,0.438701547229054,FALSE,"GWAS::AN 2019"
"1091","inIPC_ASCL1_GADD45G",2,0.51465,0.985964128901215,-0.105648684540706,0.939987096774193,0.356940368429885,FALSE,"GWAS::AN 2019"
"1092","tRG_CRYAB_FNDC1",2,0.5175,0.974625653422661,-0.161235581570825,0.939987096774193,0.521718683050081,FALSE,"GWAS::AN 2019"
"1093","IPC_RSPO3_NHLH1",2,0.52035,0.941730324254816,-0.273952212215624,0.939987096774193,0.433498786659275,FALSE,"GWAS::AN 2019"
"1094","oRG_HOPX_APOE",2,0.5518,0.952741199751689,-0.266635251520272,0.96288,0.45361246459863,FALSE,"GWAS::AN 2019"
"1095","GE_RG_STMN2_SOX5",2,0.55775,0.968412631511258,-0.23020879758842,0.96288,0.504119335314986,FALSE,"GWAS::AN 2019"
"1096","T_PTPRC_CD69",2,0.5699,0.914146078584247,-0.347214679060683,0.96288,0.320357364516918,FALSE,"GWAS::AN 2019"
"1097","InN_LHX6_GUCY1A2",2,0.58075,0.92755082326336,-0.331322317037657,0.96288,0.599091101937517,FALSE,"GWAS::AN 2019"
"1098","OPC_PDGFRA",2,0.58535,0.937672733759723,-0.358440323194364,0.96288,0.476582997074122,FALSE,"GWAS::AN 2019"
"1099","Cls_LHX9_EBF1",2,0.5941,0.933084471947579,-0.312557524485283,0.96288,0.343625660675206,FALSE,"GWAS::AN 2019"
"1100","ExN_SOX5_OPRK1_SULF1",2,0.59595,0.914824707786425,-0.361963932642692,0.96288,0.565267234988531,FALSE,"GWAS::AN 2019"
"1101","ExN_SOX5_SYT6",2,0.6018,0.948319945639931,-0.349980008367574,0.96288,0.371236610592657,FALSE,"GWAS::AN 2019"
"1102","CR_ETV1",2,0.6189,0.928973682289301,-0.357548612624362,0.976292957746479,0.397041276253349,FALSE,"GWAS::AN 2019"
"1103","inIPC_ASCL1_SP8",2,0.65395,0.950053174906047,-0.43598400684582,0.99705,0.340323595499337,FALSE,"GWAS::AN 2019"
"1104","ExN_SOX5_PALMD",2,0.6689,0.941502448755257,-0.472601974970118,0.99705,0.28957428386359,FALSE,"GWAS::AN 2019"
"1105","ExN_SOX5_ID2",2,0.67115,0.939942297055959,-0.480129679490624,0.99705,0.335989961475218,FALSE,"GWAS::AN 2019"
"1106","Mesenchymal_FOXD3_PLP1",2,0.69185,0.833608957193609,-0.462879819068095,0.99705,0.358457687421799,FALSE,"GWAS::AN 2019"
"1107","ExN_SOX5_KCNV1",2,0.70635,0.918821234495248,-0.582527450530989,0.99705,0.402953136003678,FALSE,"GWAS::AN 2019"
"1108","IPC_EOMES_NHLH1_up",2,0.73075,0.916801344673044,-0.615234994319401,0.99705,0.306752859908046,FALSE,"GWAS::AN 2019"
"1109","gIPC_EGFR_MKI67",2,0.73375,0.925442515985018,-0.657048077398248,0.99705,0.449342178911066,FALSE,"GWAS::AN 2019"
"1110","Mesenchymal_LUM_CYTL1",2,0.7462,0.797531808995691,-0.725593561219553,0.99705,0.381909128986931,FALSE,"GWAS::AN 2019"
"1111","oIPC_DLL1",2,0.7685,0.897752066749853,-0.705494246776328,0.99705,0.365931348196704,FALSE,"GWAS::AN 2019"
"1112","InN_SP8_MEIS2_RND3",2,0.79615,0.908573022282571,-0.820051338404903,0.99705,0.28266318316498,FALSE,"GWAS::AN 2019"
"1113","OPC_PDGFRA_MKI67",2,0.8069,0.875167272025553,-0.858748093935115,0.99705,0.487353152973831,FALSE,"GWAS::AN 2019"
"1114","SMC_ACTA2",2,0.81475,0.713533299597784,-0.883007275774373,0.99705,0.43204711426142,FALSE,"GWAS::AN 2019"
"1115","ExN_CUX2_ACTN2",2,0.8341,0.856052098364415,-0.939289177182534,0.99705,0.404177792126436,FALSE,"GWAS::AN 2019"
"1116","InN_LHX6_DCN",2,0.8382,0.870490947674479,-0.918000693096126,0.99705,0.324484781326116,FALSE,"GWAS::AN 2019"
"1117","OPC_PCDH15_COL9A1",2,0.86155,0.757644814208806,-0.944515892770678,0.99705,0.446212095931123,FALSE,"GWAS::AN 2019"
"1118","InN_LHX6_CRABP1",2,0.8744,0.838366532866615,-0.76149692867173,0.99705,0.357271335262255,FALSE,"GWAS::AN 2019"
"1119","Oligo_MBP_PLP1",2,0.8802,0.68353307840709,-0.88572737678061,0.99705,0.434968614248201,FALSE,"GWAS::AN 2019"
"1120","inIPC_ASCL1_NKX2_1",2,0.89085,0.851171001135233,-1.17100207505835,0.99705,0.323163671916057,FALSE,"GWAS::AN 2019"
"1121","Microglia_PTPRC_C1QC",2,0.89955,0.646568484470414,-0.975307671996069,0.99705,0.360141944684699,FALSE,"GWAS::AN 2019"
"1122","Pericyte_GRM8",2,0.9037,0.591657289488795,-1.12097711171145,0.99705,0.420070651778983,FALSE,"GWAS::AN 2019"
"1123","InN_NKX2_1_CCND2",2,0.9073,0.833717944378256,-1.2114958406111,0.99705,0.258046991675826,FALSE,"GWAS::AN 2019"
"1124","ExN_SOX5_OPRK1_NR4A2",2,0.91355,0.721473648637796,-1.01984460187915,0.99705,0.40242555138254,FALSE,"GWAS::AN 2019"
"1125","InN_LHX6_MAF",2,0.91415,0.84351319076601,-1.26565553962347,0.99705,0.272476408942392,FALSE,"GWAS::AN 2019"
"1126","InN_LHX6_SST_RELN",2,0.9167,0.828308081973486,-1.23508698627666,0.99705,0.313915174783273,FALSE,"GWAS::AN 2019"
"1127","VLMC_PTGDS_DSP",2,0.9386,0.602618582569549,-1.09174100248388,0.99705,0.385274955676914,FALSE,"GWAS::AN 2019"
"1128","InN_NR2F2_VIP",2,0.94835,0.766663806072975,-1.2667851759492,0.99705,0.41882226830481,FALSE,"GWAS::AN 2019"
"1129","InN_NR2F2_SP8",2,0.95535,0.835611604884912,-1.56818432667829,0.99705,0.287819227719764,FALSE,"GWAS::AN 2019"
"1130","InN_SP8_VIP",2,0.95635,0.760183257306984,-1.31550019976675,0.99705,0.393537863476298,FALSE,"GWAS::AN 2019"
"1131","ExN_CUX2_PALMD",2,0.9598,0.822494880600386,-1.51474368646157,0.99705,0.299394931288263,FALSE,"GWAS::AN 2019"
"1132","InN_NR2F2_CRH",2,0.9608,0.796102160735781,-1.49420222289689,0.99705,0.326535275782482,FALSE,"GWAS::AN 2019"
"1133","InN_SP8_CRH",2,0.96385,0.78379402147806,-1.41834238309293,0.99705,0.338785859935508,FALSE,"GWAS::AN 2019"
"1134","ExN_CUX2_ADRA2A",2,0.9668,0.787964911095601,-1.57123564228974,0.99705,0.336965905902555,FALSE,"GWAS::AN 2019"
"1135","InN_SP8_PAX6",2,0.9723,0.787762629802472,-1.63361976657452,0.99705,0.266248841201823,FALSE,"GWAS::AN 2019"
"1136","InN_FOXP2_TSHZ1",2,0.9761,0.786799968238215,-1.57400535221509,0.99705,0.305805572422655,FALSE,"GWAS::AN 2019"
"1137","InN_NR2F2_SP8_KIT",2,0.98015,0.723977750407636,-1.54492215949566,0.99705,0.391400121386431,FALSE,"GWAS::AN 2019"
"1138","InN_LHX6_SST_NPY",2,0.98445,0.706149203283915,-1.314965983107,0.99705,0.354328647366958,FALSE,"GWAS::AN 2019"
"1139","inIPC_DLX1_NR2F2",2,0.9853,0.797127309293642,-1.83459624055939,0.99705,0.369599654807628,FALSE,"GWAS::AN 2019"
"1140","InN_LHX6_CCK",2,0.9861,0.774836459667002,-1.90203662737197,0.99705,0.305896019151334,FALSE,"GWAS::AN 2019"
"1141","InN_ZIC1_ZIC2",2,0.98975,0.721511663697251,-1.74011149279782,0.99705,0.2620015635963,FALSE,"GWAS::AN 2019"
"1142","InN_NR2F2_LAMP5",2,0.9944,0.690750628117459,-1.93491178799375,0.99705,0.326258221827419,FALSE,"GWAS::AN 2019"
"1143","ExN_TSHZ2_NR4A3",2,0.99705,0.607299075299213,-1.91404715667122,0.99705,0.36017893766631,FALSE,"GWAS::AN 2019"
"1144","OPC&Oligo",1,0.0623,1.42318786832114,1.75462100321898,0.259375,1.72344534013453,FALSE,"GWAS::ASD 2019"
"1145","Excitatory_neurons",1,0.0774,1.33519256681816,1.50312151470513,0.259375,1.3572545086016,FALSE,"GWAS::ASD 2019"
"1146","inIPC",1,0.0817,1.26813599195338,1.40942739869829,0.259375,1.09941991358072,FALSE,"GWAS::ASD 2019"
"1147","Inhibitory_neurons",1,0.0843,1.33379264667424,1.45650493864685,0.259375,1.27088032141983,FALSE,"GWAS::ASD 2019"
"1148","gIPC",1,0.08875,1.2074653785302,1.34602383560005,0.259375,1.24571687165119,FALSE,"GWAS::ASD 2019"
"1149","enIPC",1,0.10375,1.19870660009636,1.18287103258238,0.259375,0.959249504843315,FALSE,"GWAS::ASD 2019"
"1150","dorsal_NSC",1,0.2201,1.11042213781251,0.717072701174282,0.4441875,0.985149307797275,FALSE,"GWAS::ASD 2019"
"1151","GE_NSC",1,0.2369,1.09538861546416,0.586201421195665,0.4441875,1.08067163769963,FALSE,"GWAS::ASD 2019"
"1152","CR",1,0.3749,1.03100816802804,0.125885729134451,0.624833333333333,1.07675218057509,FALSE,"GWAS::ASD 2019"
"1153","Patterning_centers",1,0.612,0.936577115398501,-0.337789326115111,0.84175,0.823175320615376,FALSE,"GWAS::ASD 2019"
"1154","PAT_related_subtypes",1,0.6647,0.927040575358487,-0.452232701068755,0.84175,0.839349016293408,FALSE,"GWAS::ASD 2019"
"1155","Astro",1,0.6734,0.868254983956951,-0.541808170576334,0.84175,1.01831239324097,FALSE,"GWAS::ASD 2019"
"1156","Immune",1,0.98395,0.493741175958182,-1.51053445729531,0.99985,0.513688055566755,FALSE,"GWAS::ASD 2019"
"1157","RB&Vas",1,0.9984,0.481736755969897,-1.58248841658467,0.99985,0.592555266558596,FALSE,"GWAS::ASD 2019"
"1158","Mes",1,0.99985,0.4249676103169,-1.81128590312816,0.99985,0.414380340774614,FALSE,"GWAS::ASD 2019"
"1159","ExN_CUX2_PALMD",2,0.0069,1.78586288266035,3.74514281819714,0.578044444444444,0.203279961087358,FALSE,"GWAS::ASD 2019"
"1160","inIPC_DLX1_NR2F2",2,0.02075,1.51881169224589,2.59189652694351,0.578044444444444,0.219840535960836,FALSE,"GWAS::ASD 2019"
"1161","InN_LHX6_MAF",2,0.02485,1.53235775778058,2.39311712155176,0.578044444444444,0.15488495168424,FALSE,"GWAS::ASD 2019"
"1162","OPC_PCDH15_COL9A1",2,0.03075,2.26827390462171,2.75471039205837,0.578044444444444,0.418771448682015,FALSE,"GWAS::ASD 2019"
"1163","InN_NKX2_1_CCND2",2,0.0357,1.52585087102189,2.12763852336072,0.578044444444444,0.147490474893716,FALSE,"GWAS::ASD 2019"
"1164","ExN_CUX2_ADRA2A",2,0.03815,1.4817831743731,2.02499641021501,0.578044444444444,0.198328923443614,FALSE,"GWAS::ASD 2019"
"1165","InN_LHX6_SST_RELN",2,0.03925,1.51531476413429,2.05858284257412,0.578044444444444,0.179709946092275,FALSE,"GWAS::ASD 2019"
"1166","IPC_EOMES_NHLH1_up",2,0.04235,1.44920336349707,1.83910170009554,0.578044444444444,0.15173748576112,FALSE,"GWAS::ASD 2019"
"1167","InN_LHX8_ZIC1",2,0.05115,1.32449212338564,0.60990294311241,0.578044444444444,0.140490910486705,FALSE,"GWAS::ASD 2019"
"1168","InN_LHX6_DCN",2,0.054,1.42442260550594,1.67077887682444,0.578044444444444,0.166126961721362,FALSE,"GWAS::ASD 2019"
"1169","inIPC_ASCL1_SFRP2",2,0.05685,1.36980403929757,1.39896046224094,0.578044444444444,0.118381586485864,FALSE,"GWAS::ASD 2019"
"1170","Oligo_MBP_PLP1",2,0.0681,1.97249734648692,1.5265715845778,0.578044444444444,0.39334508122319,FALSE,"GWAS::ASD 2019"
"1171","inIPC_ASCL1_NKX2_1",2,0.07365,1.35020023267797,1.52983285905521,0.578044444444444,0.159971967033757,FALSE,"GWAS::ASD 2019"
"1172","OPC_PDGFRA_MKI67",2,0.0797,1.38357901187604,1.47325158452023,0.578044444444444,0.240972261706491,FALSE,"GWAS::ASD 2019"
"1173","gIPC_EGFR_MKI67",2,0.08195,1.30032033093571,1.46070088050218,0.578044444444444,0.197118961985244,FALSE,"GWAS::ASD 2019"
"1174","oRG_HOPX_APOE",2,0.08395,1.41849215079731,1.33842394467507,0.578044444444444,0.209678360313522,FALSE,"GWAS::ASD 2019"
"1175","OPC_PDGFRA",2,0.0917,1.39983524999269,1.28211439998745,0.578044444444444,0.222634583839353,FALSE,"GWAS::ASD 2019"
"1176","InN_LHX6_CCK",2,0.0929,1.27643631447986,1.30895706064891,0.578044444444444,0.157458505477332,FALSE,"GWAS::ASD 2019"
"1177","oIPC_DLL1",2,0.11675,1.25269344327028,0.949497625876051,0.6368,0.16004489058536,FALSE,"GWAS::ASD 2019"
"1178","InN_LHX6_SST_NPY",2,0.118,1.28924395655137,0.709699237734783,0.6368,0.202481535996587,FALSE,"GWAS::ASD 2019"
"1179","GE_RG_HOPX_NRG1",2,0.1194,1.38448207421093,1.04084988553845,0.6368,0.206214209811348,FALSE,"GWAS::ASD 2019"
"1180","inIPC_ASCL1_GSX1",2,0.12795,1.24100555570189,0.754952968671946,0.651381818181818,0.113455061717886,FALSE,"GWAS::ASD 2019"
"1181","ExN_TSHZ2_NR4A3",2,0.13805,1.31842666535079,0.854875574359796,0.656992,0.243903709248248,FALSE,"GWAS::ASD 2019"
"1182","InN_HMX1",2,0.1445,1.19015885624696,0.462542733206853,0.656992,0.123372302580128,FALSE,"GWAS::ASD 2019"
"1183","InN_SP8_PAX6",2,0.14665,1.21694355144383,0.930341956271237,0.656992,0.128268016627565,FALSE,"GWAS::ASD 2019"
"1184","InN_SFRP2_MEIS2",2,0.1559,1.18650534216374,0.700412356753096,0.671569230769231,0.115383031170786,FALSE,"GWAS::ASD 2019"
"1185","InN_NR2F2_CRH",2,0.18325,1.17554452405448,0.714609376237511,0.6727,0.150723490698149,FALSE,"GWAS::ASD 2019"
"1186","InN_NR2F2_SP8",2,0.1835,1.15230903376362,0.804654160869596,0.6727,0.123969763312955,FALSE,"GWAS::ASD 2019"
"1187","GE_CR_ZFHX3",2,0.1965,1.13219226528952,0.540204488432307,0.6727,0.13352479145797,FALSE,"GWAS::ASD 2019"
"1188","tRG_CRYAB_MEST",2,0.2,1.13543345664363,0.699350343918601,0.6727,0.149844727519875,FALSE,"GWAS::ASD 2019"
"1189","InN_SP8_CRH",2,0.20305,1.14805671784011,0.533846097863832,0.6727,0.155097581040849,FALSE,"GWAS::ASD 2019"
"1190","InN_SP8_VIP",2,0.20855,1.1622024798394,0.483063524978038,0.6727,0.188482131016727,FALSE,"GWAS::ASD 2019"
"1191","InN_SP8_MEIS2_RND3",2,0.2157,1.1277016781528,0.636766524212003,0.6727,0.109539404709922,FALSE,"GWAS::ASD 2019"
"1192","InN_LHX6_CRABP1",2,0.21735,1.09794514733182,0.245967578757202,0.6727,0.146697643123771,FALSE,"GWAS::ASD 2019"
"1193","inIPC_ASCL1_SP8",2,0.22425,1.1395737077411,0.675985336584969,0.6727,0.127404812950441,FALSE,"GWAS::ASD 2019"
"1194","Cls_LHX9_EBF1",2,0.2329,1.22319551471812,0.580168076531233,0.6727,0.140841998072121,FALSE,"GWAS::ASD 2019"
"1195","InN_SIX3_ZFHX3",2,0.2332,1.10903485597675,0.450418771639531,0.6727,0.108974042144396,FALSE,"GWAS::ASD 2019"
"1196","InN_NR2F2_VIP",2,0.23625,1.1332500924905,0.394106238220642,0.6727,0.19357033993268,FALSE,"GWAS::ASD 2019"
"1197","InN_FOXP2_TSHZ1",2,0.23635,1.10864011483414,0.452408620406837,0.6727,0.134519373532884,FALSE,"GWAS::ASD 2019"
"1198","InN_ZIC1_ZIC2",2,0.24025,1.13407879204224,0.468181385739295,0.6727,0.128229411431898,FALSE,"GWAS::ASD 2019"
"1199","ExN_CUX2_ACTN2",2,0.25235,1.13338484114372,0.487329283995275,0.684272340425532,0.167468800602906,FALSE,"GWAS::ASD 2019"
"1200","GE_RG_STMN2_SOX5",2,0.2614,1.11724621065046,0.479085182456929,0.684272340425532,0.181261762688292,FALSE,"GWAS::ASD 2019"
"1201","gIPC_EGFR",2,0.2647,1.09339839711356,0.376929498381989,0.684272340425532,0.153459697876496,FALSE,"GWAS::ASD 2019"
"1202","GE_RG_CRYAB",2,0.2715,1.12883764685603,0.468230319532786,0.684272340425532,0.194056121280708,FALSE,"GWAS::ASD 2019"
"1203","inIPC_ASCL1_GADD45G",2,0.27935,1.1156177617654,0.482908556146966,0.684272340425532,0.126060634740142,FALSE,"GWAS::ASD 2019"
"1204","InN_NR2F2_SP8_KIT",2,0.28315,1.09653107101984,0.306628799515594,0.684272340425532,0.18452039455997,FALSE,"GWAS::ASD 2019"
"1205","Neu_TAGLN3_NRN1",2,0.28715,1.06783209471737,0.169478614002967,0.684272340425532,0.112656893898097,FALSE,"GWAS::ASD 2019"
"1206","IPC_EOMES_NEUROG1",2,0.29805,1.0802797447188,0.381041839829721,0.685552,0.121857708172021,FALSE,"GWAS::ASD 2019"
"1207","tRG_CRYAB_FNDC1",2,0.3057,1.08056623241181,0.28757948401286,0.685552,0.180146154361279,FALSE,"GWAS::ASD 2019"
"1208","InN_FOXP1_ISL1",2,0.30605,1.04325070581231,0.12596878349128,0.685552,0.116690485451427,FALSE,"GWAS::ASD 2019"
"1209","inIPC_ASCL1_DLX1",2,0.3598,1.04805256968558,0.202726037786312,0.790149019607843,0.0973226925303148,FALSE,"GWAS::ASD 2019"
"1210","ExN_SOX5_OPRK1_NR4A2",2,0.37095,1.00287118745065,0.00601165000216261,0.793644444444444,0.173963899178696,FALSE,"GWAS::ASD 2019"
"1211","CR_ETV1",2,0.3757,1.00673439002216,0.0184887825209761,0.793644444444444,0.134534694062052,FALSE,"GWAS::ASD 2019"
"1212","GE_RG_NKX2_1_OLIG1",2,0.38265,1.04387522796724,0.220616683318993,0.793644444444444,0.117270732848009,FALSE,"GWAS::ASD 2019"
"1213","ExN_SOX5_OPRK1_SULF1",2,0.40815,0.99675799671416,-0.00772173138679352,0.808393220338983,0.192062780926183,FALSE,"GWAS::ASD 2019"
"1214","IPC_EOMES_VIM",2,0.41935,1.02277316866879,0.123148048549887,0.808393220338983,0.0997832878791864,FALSE,"GWAS::ASD 2019"
"1215","GE_RG_NKX2_1_DLK1",2,0.42135,1.02543478993981,0.127372186451583,0.808393220338983,0.119727616336458,FALSE,"GWAS::ASD 2019"
"1216","ExN_SOX5_PALMD",2,0.4231,1.01260692829544,0.0572535970300962,0.808393220338983,0.0974613795057014,FALSE,"GWAS::ASD 2019"
"1217","InN_LHX6_GUCY1A2",2,0.42585,0.977576004775146,-0.0569037084196967,0.808393220338983,0.197400283178674,FALSE,"GWAS::ASD 2019"
"1218","InN_NR2F2_LAMP5",2,0.4417,0.984314249714726,-0.0552028417894788,0.815488524590164,0.144715915210187,FALSE,"GWAS::ASD 2019"
"1219","Astro_EGFR",2,0.44415,0.963013033871609,-0.10741782439673,0.815488524590164,0.14772084910353,FALSE,"GWAS::ASD 2019"
"1220","IPC_EOMES_NHLH1_deep",2,0.45855,0.985059157151201,-0.0601697725099795,0.819733333333333,0.0909105813277443,FALSE,"GWAS::ASD 2019"
"1221","ExN_SOX5_NR4A2_GRID2",2,0.4611,0.955238203967104,-0.13926594080433,0.819733333333333,0.126390183137999,FALSE,"GWAS::ASD 2019"
"1222","IPC_TCF7L2",2,0.47895,0.979436747636316,-0.0702981560185339,0.826957894736842,0.11094361105432,FALSE,"GWAS::ASD 2019"
"1223","oRG_HOPX_TNC",2,0.50095,0.982998578979843,-0.0869064055436405,0.826957894736842,0.117716773047848,FALSE,"GWAS::ASD 2019"
"1224","GE_RG_HMGA2_NKX6_2",2,0.5084,0.985726475081706,-0.0731799290746036,0.826957894736842,0.108426381805327,FALSE,"GWAS::ASD 2019"
